url,name,category,price,availability,average_rating,rating_count,imgUrl,description,content,pro/cal,pri/we,html_path,last_upd_time,weight,proteins,fats,carbohydrates,calories,fetchErr
https://www.ozon.ru/product/yabloki-grenni-smit-4-sht-600-g-sobrano-v-sadu-1920214437/,"Яблоки Гренни Смит 4 шт, 600 г, Собрано в саду","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Яблоки, груши#Собрано в саду",209,1,4.9,223,https://cdn1.ozone.ru/s3/multimedia-1-r/7382137959.jpg,,яблоко,0.00851063829787234,0.34833333333333333,,2025-06-13 10:44:41,600,0.4,0.4,9.8,47,
https://www.ozon.ru/product/avokado-haas-2-sht-327110957/,Авокадо Хаас 2 шт,"Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Экзотические фрукты",240,1,4.5,1609,https://cdn1.ozone.ru/s3/multimedia-1-o/7349568936.jpg,"Авокадо Хаас, 2 шт",Авокадо Хаас,0,1.2,,2025-06-13 10:44:41,200,,,,,
https://www.ozon.ru/product/salat-shpinat-75-g-salaty-s-polya-553721728/,"Салат Шпинат 75 г, Салаты с поля","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Салат#Белая Дача",132,1,5.0,1654,https://cdn1.ozone.ru/s3/multimedia-1-u/7349594682.jpg,"Салат Салаты с поля ""Шпинат"", 75 г",Шпинат свежий,0,0,,2025-06-13 10:44:41,,2.9,0.3,2,,
https://www.ozon.ru/product/tomaty-kokteylnye-250-g-eko-kultura-slivovidnye-937759006/,"Томаты коктейльные 250 г, Эко-Культура, сливовидные","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Помидоры#ЭКО-культура",116,1,4.9,1034,https://cdn1.ozone.ru/s3/multimedia-1-5/7134697865.jpg,"Томаты коктейльные, сливовидные, Эко-Культура, 250 г",Томаты черри,0,0,,2025-06-13 10:44:41,,,,,,
https://www.ozon.ru/product/perets-ostryy-200-g-feg-v-vakuumnoy-upakovke-166823276/,"Перец острый 200 г, ФЭГ, в вакуумной упаковке","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Соленья и квашенья#ФЭГ",116,1,4.8,2506,https://cdn1.ozone.ru/s3/multimedia-1-o/7348456968.jpg,"Удивительный, вкусный, хрустящий соленый острый перец, заполненный ароматным рассолом, идеально сочетается с борщом, пловом, тушеным мясом, бутербродом с колбасой.",,0.08666666666666667,0.58,,2025-06-13 10:44:42,200,1.3,0,2.6,15,
https://www.ozon.ru/product/kapusta-marinovannaya-500-g-feg-diet-272099809/,"Капуста маринованная 500 г, ФЭГ ""Diet""","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Соленья и квашенья#ФЭГ",110,1,4.8,3196,https://cdn1.ozone.ru/s3/multimedia-1-k/7348456640.jpg,"Капуста маринованная ФЭГ ""Diet""","капуста белокочанная, вода питьевая, морковь, соль,  уксусная кислота пищевая, комплексная пищевая добавка (подсластители: Е952, Е954).",0.02,0.22,,2025-06-13 10:44:42,500,1,1.5,8.5,50,
https://www.ozon.ru/product/ukrop-100-g-326617380/,Укроп 100 г,"Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Зелень, пряные травы",106,1,4.9,4174,https://cdn1.ozone.ru/s3/multimedia-l/6108217425.jpg,"Укроп, 100 г",Укроп,0.06578947368421052,1.06,,2025-06-13 10:44:42,100,2.5,0.5,6.3,38,
https://www.ozon.ru/product/svezhaya-kapusta-200-g-belaya-dacha-497281276/,"Свежая капуста 200 г, Белая Дача","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Вареные, чищеные, резаные#Белая Дача",89,1,4.9,10599,https://cdn1.ozone.ru/s3/multimedia-1-a/7349558698.jpg,"Свежая капуста Белая Дача, 200 г",,0.0642857142857143,0.445,,2025-06-13 10:44:42,200,1.8,0.1,4.7,28,
https://www.ozon.ru/product/tsvetnaya-kapusta-sotsvetiya-300-g-174306600/,"Цветная капуста, соцветия 300 г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Капуста",119,1,4.9,3460,https://cdn1.ozone.ru/s3/multimedia-1-w/7348456976.jpg,"По своему витаминно-минеральному составу и полезным свойствам Цветная капуста превосходит многие другие виды капусты. В ней содержится много белка, витамина С и витаминов группы В, она имеет минимальную калорийность и переваривается быстрее и легче, чем белокочанная.",,0.0768,0.39666666666666667,,2025-06-13 10:44:42,300,1.92,0.3,4.97,25,
https://www.ozon.ru/product/salatnaya-smes-rukkola-radichcho-frisse-75-g-salaty-s-polya-553747557/,"Салатная смесь ""Руккола, радиччо, фриссе"" 75 г, Салаты с поля","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Салат#Белая Дача",129,1,4.9,1126,https://cdn1.ozone.ru/s3/multimedia-1-3/7349573559.jpg,"Салатная смесь Салаты с поля ""Руккола, радиччо, фриссе"", 75 г","Руккола, радиччо, фриссе",0.09375,0,,2025-06-13 10:44:43,,1.5,0.2,2,16,
https://www.ozon.ru/product/luk-porey-300-g-143327800/,Лук порей 300 г,"Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Лук, чеснок",218,1,4.8,3515,https://cdn1.ozone.ru/s3/multimedia-1-e/7348456346.jpg,"Лук-порей гораздо нежнее обычного репчатого лука или лука-шалота, поэтому чаще всего его используют в тех блюдах, где нужен деликатный луковый вкус и аромат.    Уважаемые клиенты! Обратите, пожалуйста, внимание: изображение товара на сайте может отличаться от фактического вида товара. Фото представлено для визуального восприятия товара.",,0.05555555555555555,0.7266666666666667,,2025-06-13 10:44:43,300,2,0.2,6.3,36,
https://www.ozon.ru/product/pekinskaya-kapusta-1-sht-745099799/,Пекинская капуста 1 шт,"Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Капуста",89,1,4.8,1666,https://cdn1.ozone.ru/s3/multimedia-1-m/7349583010.jpg,"Пекинская капуста, 1 шт",Пекинская капуста,0.075,0.2225,,2025-06-13 10:44:43,400,1.2,0.2,2.03,16,
https://www.ozon.ru/product/perets-bolgarskiy-krasnyy-0-5-kg-327102751/,"Перец болгарский красный 0,5 кг","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Перец",149,1,4.9,1753,https://cdn1.ozone.ru/s3/multimedia-1-2/7246144538.jpg,"Перец болгарский красный, 0,5 кг",,0,0.298,,2025-06-13 10:44:43,500,,,,,
https://www.ozon.ru/product/yabloki-sezonnye-1-kg-327110955/,Яблоки сезонные 1 кг,"Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Яблоки, груши",232,0,4.9,2892,https://cdn1.ozone.ru/s3/multimedia-a/6456074254.jpg,"Яблоки сезонные, 1 кг",Яблоки сезонные,0,0,,2025-06-13 10:44:44,,,,,,
https://www.ozon.ru/product/luk-zelenyy-100-g-326617235/,Лук зеленый 100 г,"Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Зелень, пряные травы",106,1,4.9,3033,https://cdn1.ozone.ru/s3/multimedia-g/6068275636.jpg,"Лук зеленый, 100 г",,0.06842105263157895,1.06,,2025-06-13 10:44:44,100,1.3,0,4.6,19,
https://www.ozon.ru/product/golubika-sladkaya-125-g-327033451/,"Голубика, сладкая, 125 г","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Ягоды",259,1,4.9,1189,https://cdn1.ozone.ru/s3/multimedia-6/6494704986.jpg,"Голубика, 125 г",,0,2.072,,2025-06-13 10:44:44,125,,,,,
https://www.ozon.ru/product/kinza-50-g-326617217/,"Кинза, 50 г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Зелень, пряные травы",89,1,4.9,2168,https://cdn1.ozone.ru/s3/multimedia-p/6326373073.jpg,"Кинза, 50 г",,0,1.78,,2025-06-13 10:44:44,50,2.36,0.59,2.59,0,
https://www.ozon.ru/product/yabloki-fudzhi-1-kg-1218914449/,"Яблоки Фуджи, 1 кг","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Яблоки, груши",192,1,4.9,339,https://cdn1.ozone.ru/s3/multimedia-1-j/7349598847.jpg,,"Яблоки Фуджи, 1 кг",0,0.192,,2025-06-13 10:44:44,1000,,,,,
https://www.ozon.ru/product/perets-sladkiy-miks-360-g-163600519/,Перец сладкий Микс 360 г,"Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Перец",136,1,4.9,6779,https://cdn1.ozone.ru/s3/multimedia-1-5/7348456769.jpg,"Плоды перца пустотелы, имеют плотную сочную толстую оболочку, внутри многосемянная сердцевина. Свежий перец вносит в любой овощной салат хрустящую текстуру и сочность.",,0.04814814814814815,0.37777777777777777,,2025-06-13 10:44:44,360,1.3,0,5.7,27,
https://www.ozon.ru/product/tomaty-sladkaya-yagoda-cherri-krasnye-200-g-164839086/,"Томаты Сладкая ягода черри красные, 200 г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Помидоры#Сладкая ягода",143,1,4.9,6670,https://cdn1.ozone.ru/s3/multimedia-1-n/7497749363.jpg,"Неповторимые томаты черри с дерзкой хрустящей текстурой, сменяющейся сочной сладостью. 
Томаты черри выращиваются в современных теплицах без использования вредных для здоровья человека веществ, благодаря чему они 100% натуральны. Обладают ярким вкусом, высоким содержанием витаминов и микроэлементов, способствующим укреплению иммунитета, повышению жизненного тонуса и сохранению молодости.Попробуйте, и вы не раз задумаетесь над тем, что же такое томат – типичный овощ или ягода?»",,0.05333333333333334,0.715,,2025-06-13 10:44:45,200,0.8,0.1,2.8,15,
https://www.ozon.ru/product/baklazhan-gruntovoy-rossiya-600-700-g-1784729601/,"Баклажан, грунтовой, Россия, 600-700 г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Кабачки, баклажаны",188,1,4.9,1456,https://cdn1.ozone.ru/s3/multimedia-1-m/7348456750.jpg,,Баклажан,0,0,,2025-06-13 10:44:45,,,,,,
